transaction_id,user_id,date,amount,type,category,narration,payment_mode
TXN_FACCA3D2,1056,2025-04-09,381.05,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_27C6EFCB,1056,2025-04-18,401.95,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_AED1DDBF,1056,2025-04-25,356.35,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_9D64BFF2,1056,2025-04-14,85.06,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_F3A716DE,1056,2025-04-10,424.92,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_263229DF,1056,2025-04-15,155.64,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_6346B387,1056,2025-04-15,420.73,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_294F5808,1056,2025-04-25,397.23,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_C7CB4D66,1056,2025-05-02,144666.67,CREDIT,SALARY,NEFT CR - GOOGLE INDIA,ACH
TXN_13F18B55,1056,2025-05-06,36837.92,DEBIT,RENT,CRED RENT PAY,UPI
TXN_EA49CDD0,1056,2025-05-09,22423.33,DEBIT,INVESTMENT,KFINTECH MF SIP,ACH
TXN_FFFF128D,1056,2025-05-06,311.11,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_23B9578E,1056,2025-05-27,131.05,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_0B401B3D,1056,2025-05-19,194.36,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_B8F64F23,1056,2025-05-20,277.06,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_3928983D,1056,2025-05-23,168.76,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_5D9BA126,1056,2025-05-28,266.34,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_A7CD971F,1056,2025-05-05,463.62,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_B945459B,1056,2025-05-02,476.69,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_A41B1114,1056,2025-05-23,421.07,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_45635A1C,1056,2025-05-05,353.01,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_F0207F0F,1056,2025-05-25,411.16,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_81B7F5D7,1056,2025-05-16,102.56,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_A1517F11,1056,2025-05-21,222.26,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_54E30B01,1056,2025-05-03,318.8,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_FFD1D3FF,1056,2025-05-13,266.87,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_CFE06224,1056,2025-05-23,451.99,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_980A89A8,1056,2025-05-15,458.11,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_88469B6C,1056,2025-05-19,41.09,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_8098BB0A,1056,2025-05-24,467.75,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_5C3B15FA,1056,2025-05-28,67.87,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_37BE9FE0,1056,2025-05-07,465.98,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_54BD0E5C,1056,2025-05-16,158.16,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_4A45C86F,1056,2025-05-11,280.82,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_61F3FE6F,1056,2025-05-19,415.07,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_5278B4CC,1056,2025-05-22,375.39,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_A025B4CC,1056,2025-05-04,315.52,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_0A3E8CC5,1056,2025-05-01,94.66,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_B8B87CE0,1056,2025-05-15,240.87,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_B2014043,1056,2025-06-01,144666.67,CREDIT,SALARY,SALARY CREDIT - TCS CORP,ACH
TXN_8BD11280,1056,2025-06-05,36837.92,DEBIT,RENT,CRED RENT PAY,UPI
TXN_69241E64,1056,2025-06-08,22423.33,DEBIT,INVESTMENT,ACH DR - ZERODHA SIP,ACH
TXN_20438AF0,1056,2025-06-06,424.75,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_F59A1FAA,1056,2025-06-03,328.02,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_998489A1,1056,2025-06-03,203.61,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_18FD483C,1056,2025-06-02,214.39,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_5134A88E,1056,2025-06-24,347.75,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_8E2B9B61,1056,2025-06-14,328.41,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_DD9D17A2,1056,2025-06-01,133.91,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_219DEDB3,1056,2025-06-05,301.22,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_9960CA43,1056,2025-06-01,43.55,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_BFBA5922,1056,2025-06-27,93.06,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_57D235D0,1056,2025-06-23,98.16,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_D614F75D,1056,2025-06-08,208.55,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_94B480EE,1056,2025-06-04,177.87,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_FB8CAF0F,1056,2025-06-05,208.4,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_F69A0E9D,1056,2025-06-21,476.89,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_07A3D115,1056,2025-06-03,273.42,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_180D094F,1056,2025-06-20,326.01,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_A458B45B,1056,2025-06-12,357.87,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_C2C00E0E,1056,2025-06-14,311.07,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_3231D0CC,1056,2025-06-28,135.59,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_20E33D26,1056,2025-06-05,371.08,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_82D080E9,1056,2025-06-12,463.83,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_88FC51B8,1056,2025-06-26,101.53,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_96BA7196,1056,2025-06-21,77.07,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_E2CDDD37,1056,2025-07-01,144666.67,CREDIT,SALARY,ACH CR - INFOSYS LTD,ACH
TXN_0C05FD8F,1056,2025-07-05,36837.92,DEBIT,RENT,CRED RENT PAY,UPI
TXN_42C468B0,1056,2025-07-08,22423.33,DEBIT,INVESTMENT,GROWW MUTUAL FUND,ACH
TXN_861F6BCB,1056,2025-07-17,307.05,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_87FA84A9,1056,2025-07-24,212.37,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_04EA8586,1056,2025-07-26,435.08,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_D095B174,1056,2025-07-16,209.79,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_29BB9706,1056,2025-07-16,320.76,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_91C1BB07,1056,2025-07-17,431.04,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_0E09C7E7,1056,2025-07-12,450.93,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_0392F04F,1056,2025-07-13,418.76,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_00074801,1056,2025-07-12,280.4,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_CC03A780,1056,2025-07-25,247.25,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_C21AD98A,1056,2025-07-01,298.44,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_D9644BFF,1056,2025-07-09,134.93,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_A1D2FE3F,1056,2025-07-26,215.11,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_39446C1D,1056,2025-07-21,353.56,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_8152B710,1056,2025-07-14,348.8,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_F2CCC8B4,1056,2025-07-21,276.09,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_5B26D7AE,1056,2025-07-09,76.78,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_D70E03B2,1056,2025-07-17,445.21,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_C20D3DBC,1056,2025-07-18,183.77,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_8426C87F,1056,2025-07-10,347.42,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_1BAE32CA,1056,2025-07-02,147.57,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_784604F0,1056,2025-07-31,144666.67,CREDIT,SALARY,ACH CR - INFOSYS LTD,ACH
TXN_171A214B,1056,2025-08-04,36837.92,DEBIT,RENT,NEFT - NOBROKER RENT,UPI
TXN_07C61B3A,1056,2025-08-07,22423.33,DEBIT,INVESTMENT,KFINTECH MF SIP,ACH
TXN_FBBDF03F,1056,2025-07-10,333.08,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_81D6E40D,1056,2025-07-04,45.57,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_16DEE8D3,1056,2025-07-23,44.99,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_BFF7F0A4,1056,2025-07-12,270.12,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_9EF7A4FB,1056,2025-07-06,203.62,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_E48D1694,1056,2025-07-24,430.02,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_D14B422E,1056,2025-07-11,395.13,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_535A9DB7,1056,2025-07-17,68.1,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_5E160CF1,1056,2025-07-16,240.29,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_3ECEDCC8,1056,2025-07-02,259.83,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_31606E56,1056,2025-07-12,109.22,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_A1E2D15B,1056,2025-07-19,336.61,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_9B43B749,1056,2025-07-08,365.94,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_68BC83C3,1056,2025-07-02,417.82,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_0D0C17F7,1056,2025-07-08,60.23,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_26FFD24C,1056,2025-07-13,444.9,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_53357BF5,1056,2025-08-30,144666.67,CREDIT,SALARY,ACH CR - INFOSYS LTD,ACH
TXN_6D768765,1056,2025-09-03,36837.92,DEBIT,RENT,CRED RENT PAY,UPI
TXN_C09C87A1,1056,2025-09-06,22423.33,DEBIT,INVESTMENT,KFINTECH MF SIP,ACH
TXN_8D77CF55,1056,2025-08-08,181.59,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_B670E940,1056,2025-08-24,180.77,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_AA7BA056,1056,2025-08-19,204.04,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_4D50A79E,1056,2025-08-06,138.2,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_508AD1BB,1056,2025-08-13,70.33,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_16E3BCA6,1056,2025-08-28,164.22,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_65F43614,1056,2025-08-11,78.01,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_3CABA50E,1056,2025-08-01,202.32,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_FE4667BF,1056,2025-08-19,385.18,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_41E855EC,1056,2025-08-15,202.04,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_7D11E633,1056,2025-08-25,381.39,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_26F0CB0E,1056,2025-08-05,42.81,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_47948676,1056,2025-08-01,142.52,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_73C1950F,1056,2025-08-21,409.41,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_74456361,1056,2025-08-11,40.64,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_2B17792D,1056,2025-08-28,364.76,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_4BF5490B,1056,2025-08-04,130.29,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_B238F074,1056,2025-08-14,256.49,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_1F81F372,1056,2025-08-05,353.13,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_FCBEC847,1056,2025-08-02,445.36,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_8120F02F,1056,2025-08-23,434.05,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_706EEEAE,1056,2025-08-24,77.36,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_230A02B1,1056,2025-08-17,98.75,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_526A76F4,1056,2025-08-03,300.43,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_A74F7508,1056,2025-08-14,331.48,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_BB3C347E,1056,2025-08-08,168.34,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_1DC93471,1056,2025-08-26,212.9,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_F95DC73D,1056,2025-08-11,239.21,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_1BD9A423,1056,2025-09-29,144666.67,CREDIT,SALARY,ACH CR - INFOSYS LTD,ACH
TXN_29C88FF3,1056,2025-10-03,36837.92,DEBIT,RENT,UPI - RENT TO LANDLORD,UPI
TXN_0140947C,1056,2025-10-06,22423.33,DEBIT,INVESTMENT,ACH DR - ZERODHA SIP,ACH
TXN_F0C0D6F9,1056,2025-09-05,86.49,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_047A794A,1056,2025-09-15,178.17,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_BDF4ABD9,1056,2025-09-18,197.65,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_DA9F86F9,1056,2025-09-15,175.66,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_60D07FF6,1056,2025-09-28,92.76,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_EF2EB7C0,1056,2025-09-26,341.86,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_F2934AD1,1056,2025-09-07,407.81,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_046923A1,1056,2025-09-05,80.13,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_FA6BD080,1056,2025-09-12,214.35,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_BB4C2F8E,1056,2025-09-22,171.49,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_E89362C4,1056,2025-09-01,458.92,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_08663824,1056,2025-09-18,369.15,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_CCD64D53,1056,2025-09-04,243.3,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_F98FBC0F,1056,2025-09-04,45.26,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_87138162,1056,2025-09-05,127.18,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_00248839,1056,2025-09-12,341.97,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_8CB21575,1056,2025-09-19,297.89,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_11850806,1056,2025-09-01,478.75,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_3EDE28F8,1056,2025-10-29,144666.67,CREDIT,SALARY,CMS SALARY CR - WIPRO,ACH
TXN_5C240461,1056,2025-11-02,36837.92,DEBIT,RENT,UPI - RENT TO LANDLORD,UPI
TXN_E22B92E6,1056,2025-11-05,22423.33,DEBIT,INVESTMENT,ACH DR - ZERODHA SIP,ACH
TXN_FAB81546,1056,2025-10-04,58.79,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_9A56C6F7,1056,2025-10-02,113.92,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_9DDE6DD5,1056,2025-10-27,358.75,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_49B4F585,1056,2025-10-01,208.4,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_E9A36D88,1056,2025-10-06,195.74,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_89B56D10,1056,2025-10-09,163.14,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_D516269D,1056,2025-10-02,310.21,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_3BD3EDAF,1056,2025-10-21,169.85,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_6D4F4EF4,1056,2025-10-18,250.77,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_90A1E566,1056,2025-10-09,208.53,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_136A517F,1056,2025-10-07,322.77,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_E9DAAC6F,1056,2025-10-21,477.4,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_1B9C07DF,1056,2025-10-13,384.04,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_7246C50E,1056,2025-10-16,279.59,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_7A65A8C5,1056,2025-10-12,441.58,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_330AC872,1056,2025-10-13,158.99,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_C681823C,1056,2025-10-11,302.73,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_8910F674,1056,2025-10-26,382.56,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_A0FD9BE4,1056,2025-10-26,476.27,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_8A0C3FBB,1056,2025-10-25,296.96,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_C21B8065,1056,2025-10-06,84.06,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_0FF975ED,1056,2025-10-09,274.82,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_A190DAF2,1056,2025-10-25,478.41,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_D350D8F0,1056,2025-10-19,412.46,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_5E6C3D34,1056,2025-10-12,451.49,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_CC5DEBCB,1056,2025-11-28,144666.67,CREDIT,SALARY,SALARY CREDIT - TCS CORP,ACH
TXN_708A077D,1056,2025-12-02,36837.92,DEBIT,RENT,UPI - RENT TO LANDLORD,UPI
TXN_E2053846,1056,2025-12-05,22423.33,DEBIT,INVESTMENT,KFINTECH MF SIP,ACH
TXN_32A43B3E,1056,2025-11-26,364.77,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_B5223DF0,1056,2025-11-19,52.41,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_AB271E1B,1056,2025-11-19,287.99,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_FDCC3CE6,1056,2025-11-27,474.72,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_B5AB17F4,1056,2025-11-18,175.98,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_9D80221B,1056,2025-11-02,79.71,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_EAB7EC79,1056,2025-11-20,136.28,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_C7D87D6B,1056,2025-11-01,185.96,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_85DF95C7,1056,2025-11-26,97.42,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_E35F04C8,1056,2025-11-26,411.48,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_0117BF72,1056,2025-11-02,49.64,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_207759A6,1056,2025-11-25,88.81,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_88F87338,1056,2025-11-03,204.38,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_001C3E26,1056,2025-11-19,84.45,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_C0045188,1056,2025-11-11,100.04,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_578FE453,1056,2025-11-24,457.43,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_8CE68F61,1056,2025-11-21,179.6,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_5FA63FE0,1056,2025-11-08,332.83,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_0BAB4AD0,1056,2025-11-13,175.0,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_F7FD56F7,1056,2025-11-05,118.19,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_D45BC9CE,1056,2025-11-23,457.43,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_D3ACB592,1056,2025-11-28,477.48,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_19A30ECC,1056,2025-11-06,305.05,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_084B1516,1056,2025-11-21,288.84,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_6FD88383,1056,2025-11-05,185.71,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_BFA4AEB3,706,2025-01-02,39641.67,CREDIT,SALARY,SALARY CREDIT - TCS CORP,ACH
TXN_E18259F9,706,2025-01-06,9544.92,DEBIT,RENT,NEFT - NOBROKER RENT,UPI
TXN_A58AEB4C,706,2025-01-06,319.92,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_41C06CE2,706,2025-01-27,351.94,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_F40DB680,706,2025-01-15,45.01,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_04F1A996,706,2025-01-08,345.0,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_8628D7F0,706,2025-01-09,386.29,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_17CA3A90,706,2025-01-02,209.81,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_AF91DFD2,706,2025-01-06,429.2,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_4DB76F79,706,2025-01-13,194.54,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_97F95EC1,706,2025-01-04,404.68,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_D2D35701,706,2025-01-06,238.57,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_2A3D8D32,706,2025-01-10,48.83,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_4A07D0FE,706,2025-01-04,72.65,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_B5854079,706,2025-01-13,110.8,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_DDAB5D89,706,2025-01-18,454.41,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_AF3BC7F9,706,2025-01-11,301.37,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_82B4CA21,706,2025-01-23,53.64,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_580346D5,706,2025-01-20,431.49,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_E2C4A603,706,2025-01-02,84.55,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_AE0CB3FA,706,2025-01-07,220.08,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_BAC3E7E4,706,2025-01-22,163.87,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_19350F80,706,2025-01-04,61.84,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_5E3AC176,706,2025-01-05,63.98,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_9E01A28F,706,2025-01-14,78.56,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_04453ECD,706,2025-01-07,82.67,DEBIT,FOOD,UPI - ZOMATO HYDERABAD,UPI
TXN_58BE95EA,706,2025-01-06,320.8,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_EE9C822B,706,2025-02-01,39641.67,CREDIT,SALARY,CMS SALARY CR - WIPRO,ACH
TXN_BBB7D9A6,706,2025-02-05,9544.92,DEBIT,RENT,UPI - RENT TO LANDLORD,UPI
TXN_F7888784,706,2025-02-26,214.89,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_5C4EE239,706,2025-02-22,156.6,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_67F8F873,706,2025-02-06,203.25,DEBIT,FOOD,ZEPTO MUMBAI,UPI
TXN_FA795B3A,706,2025-02-12,122.1,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_0A99DF02,706,2025-02-09,233.49,DEBIT,FOOD,BLINKIT GURGAON,UPI
TXN_9F7DE32B,706,2025-02-08,408.31,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
TXN_A54D8E5C,706,2025-02-05,370.98,DEBIT,FOOD,UPI - SWIGGY BANGALORE,UPI
