log_annual_credit,log_annual_debit,net_savings_ratio,monthly_burn_rate,salary_inflow_ratio,monthly_credit_cv,salary_regularity_score,bonus_lump_sum_ratio,investment_ratio,fixed_obligation_ratio,discretionary_ratio,tax_shield_ratio,upi_velocity_index,micro_spend_density,log_avg_ticket_size,capital_gains_flux,user_id,true_annual_income,tax_slab_class,behavior_cluster
17.2168,17.2372,-0.0206,1.0206,0.3163,0.3365,0.25,0.0,0.0,0.0,0.004,0.0,0.1274,0.0,12.8639,0.0012,100157,30002668.68,6,1
18.4609,18.4878,-0.0273,1.0273,0.5418,0.786,0.25,0.0,0.0,0.0,0.0,0.0001,0.1024,0.0,14.0556,0.0056,100158,104101360.12,6,1
16.4942,16.715,-0.247,1.247,0.4099,0.3703,0.25,0.0,0.0,0.0269,0.0077,0.0,0.0875,0.0,12.2286,0.0034,100159,14565918.28,6,1
17.9809,18.0589,-0.0812,1.0812,0.5804,0.5266,0.25,0.1923,0.0,0.0,0.0,0.0,0.1076,0.0,13.6512,0.0032,100160,64416350.81,6,1
17.3226,17.3906,-0.0704,1.0704,0.4777,1.3145,0.9167,0.0,0.0,0.0,0.0,0.0,0.1161,0.0,12.3138,0.001,100161,33351001.42,6,1
16.1074,16.095,0.0123,0.9877,0.6412,1.3774,0.6667,0.0,0.0,0.0009,0.0,0.0009,0.135,0.0,11.0075,0.0,100162,9893355.6,6,1
18.962,18.9373,0.0244,0.9756,0.3635,0.2436,0.25,0.0,0.0,0.0106,0.0,0.0,0.0926,0.0,14.5553,0.002,100163,171825994.46,6,1
16.4106,16.4525,-0.0428,1.0428,0.5511,1.3426,0.9167,0.0,0.0,0.0,0.0048,0.0,0.0645,0.0,11.3883,0.0,100164,13397308.36,6,1
18.8017,18.7324,0.0669,0.9331,0.2856,0.1919,0.25,0.0,0.0,0.0153,0.0,0.0,0.1287,0.0,14.3191,0.0016,100165,146371532.04,6,1
17.9044,17.986,-0.085,1.085,0.2455,0.5418,0.25,0.1932,0.0,0.0,0.0,0.0,0.0759,0.0,13.5766,0.0098,100166,59675713.33,6,1
17.4428,17.4692,-0.0268,1.0268,0.4402,0.9962,0.75,0.0,0.0,0.005,0.0,0.0,0.1187,0.0,12.3809,0.0,100167,37610094.2,6,1
15.2587,15.2102,0.0474,0.9526,0.5497,1.1853,0.8333,0.0,0.0,0.0017,0.0186,0.0017,0.1758,0.0002,10.1289,0.0,100168,4234331.2,6,1
18.8555,18.9414,-0.0898,1.0898,0.3586,0.6385,0.25,0.2277,0.0,0.0,0.0,0.0,0.1076,0.0,14.5299,0.0,100169,154464412.25,6,1
16.6288,16.649,-0.0204,1.0204,0.4662,1.3671,0.8333,0.0,0.0,0.0001,0.0,0.0001,0.1506,0.0,11.527,0.0,100170,16664645.82,6,1
18.6934,18.6093,0.0807,0.9193,0.4941,0.0106,0.25,0.0,0.0,0.0,0.0,0.0,0.0823,0.0,14.2828,0.0025,100171,131359342.92,6,1
18.035,18.1015,-0.0688,1.0688,0.4459,2.6365,0.8333,0.3677,0.0,0.0,0.0,0.0,0.1146,0.0,13.0126,0.0012,100172,68000523.52,6,1
18.3987,18.4375,-0.0396,1.0396,0.6941,0.5156,0.9167,0.0,0.0,0.0,0.0,0.0,0.0962,0.0,13.3684,0.0,100173,97821888.92,6,1
17.5574,17.6244,-0.0693,1.0693,0.7044,0.7893,1.0,0.0,0.0,0.0,0.0,0.0,0.1019,0.0,12.5353,0.0,100174,42178543.56,6,1
18.6549,18.6347,0.02,0.98,0.4709,0.3417,0.25,0.0,0.0,0.0,0.0,0.0001,0.1145,0.0,13.5328,0.0032,100175,126387321.56,6,1
17.5443,17.4284,0.1094,0.8906,0.6276,0.788,0.25,0.276,0.0,0.0167,0.0,0.0002,0.1205,0.0,13.0692,0.006,100176,41627759.83,6,1
19.1599,19.11,0.0487,0.9513,0.4056,0.4682,0.25,0.1983,0.0,0.0068,0.0,0.0,0.097,0.0,14.7225,0.0014,100177,209439974.82,6,1
18.2042,18.2039,0.0003,0.9997,0.7975,1.4867,0.8333,0.0,0.0,0.0051,0.0,0.0001,0.1212,0.0,13.0981,0.0,100178,80533505.14,6,1
17.0176,16.9891,0.0282,0.9718,0.5999,1.1301,0.5833,0.0,0.0,0.0139,0.0,0.0005,0.1628,0.0,11.856,0.0,100179,24584353.28,6,1
17.3903,17.4476,-0.059,1.059,0.558,1.2011,0.25,0.2718,0.0,0.008,0.0,0.0,0.0793,0.0,13.0127,0.0036,100180,35686841.85,6,1
15.8878,15.9133,-0.0258,1.0258,0.3842,1.5386,0.75,0.0,0.0,0.0053,0.0,0.0,0.141,0.0003,10.8508,0.0,100181,7943215.92,6,1
17.9233,17.964,-0.0416,1.0416,0.3792,0.4743,0.25,0.0,0.0,0.0,0.0,0.0,0.0892,0.0,13.5808,0.0009,100182,60811161.52,6,1
17.2059,17.221,-0.0152,1.0152,0.575,1.559,0.8333,0.0,0.0,0.0392,0.0,0.0,0.1288,0.0,12.1197,0.0,100183,29676455.76,6,1
17.8871,17.8962,-0.0091,1.0091,0.5235,0.0793,0.25,0.0,0.0,0.0,0.0,0.0,0.0864,0.0,13.4972,0.0019,100184,58653034.37,6,1
17.4265,17.4163,0.0102,0.9898,0.7386,1.2864,0.9167,0.0,0.0,0.0003,0.0,0.0003,0.0783,0.0,12.3094,0.0014,100185,37002944.74,6,1
16.89,17.093,-0.2251,1.2251,0.351,0.5596,0.25,0.0,0.0,0.0224,0.0,0.0002,0.1288,0.0,12.596,0.0045,100186,21638132.46,6,1
19.4287,19.4431,-0.0145,1.0145,0.5029,0.3375,0.25,0.2357,0.0,0.0225,0.0,0.0,0.118,0.0,15.0477,0.0,100187,274022723.08,6,1
11.1917,11.9611,-1.1584,2.1584,0.4847,0.782,0.25,0.0,0.0,0.0508,0.0,0.0,0.1203,0.0031,7.2798,0.0489,100188,200000.0,0,3
15.1696,15.1291,0.0397,0.9603,0.4445,1.3168,0.8333,0.0,0.0,0.0167,0.0,0.0,0.1288,0.0002,10.0559,0.0,100189,3873356.96,6,1
18.146,18.0975,0.0474,0.9526,0.6322,1.6965,0.75,0.3367,0.0,0.0216,0.0,0.0001,0.0833,0.0,12.9981,0.0,100190,75981687.58,6,1
13.8854,14.0627,-0.194,1.194,0.5963,1.3962,0.75,0.0,0.0,0.0,0.0,0.0,0.1013,0.0004,8.9155,0.0,100191,1072360.82,2,1
16.0762,16.0135,0.0607,0.9393,0.5814,1.5791,1.0,0.0,0.0,0.0155,0.0,0.0018,0.1,0.0,10.9096,0.0,100192,9589449.18,6,1
19.6872,19.6636,0.0234,0.9766,0.4924,0.8126,0.25,0.194,0.0,0.0,0.0,0.0,0.0563,0.0,15.2934,0.0048,100193,354844314.6,6,1
16.8556,16.7411,0.1081,0.8919,0.5162,0.3831,0.25,0.1887,0.0,0.0137,0.0,0.0003,0.1243,0.0,12.3632,0.0,100194,20906568.04,6,1
17.1843,17.2149,-0.0311,1.0311,0.5003,1.0426,0.5833,0.0,0.0,0.014,0.0,0.0007,0.1265,0.0,12.0877,0.0,100195,29043673.36,6,1
17.3387,17.2801,0.0569,0.9431,0.5429,1.18,0.75,0.0,0.0,0.0,0.0,0.0,0.1625,0.0,12.2347,0.0,100196,33892568.14,6,1
17.5933,17.6116,-0.0185,1.0185,0.3072,0.4577,0.25,0.0,0.0,0.0,0.0,0.0,0.0759,0.0,12.5399,0.0021,100197,43717843.48,6,1
18.0138,18.0889,-0.0779,1.0779,0.3806,0.4111,0.25,0.0,0.0,0.0,0.0,0.0,0.1603,0.0,13.0022,0.0,100198,66573968.18,6,1
19.8608,19.858,0.0028,0.9972,0.4677,0.5853,0.25,0.2494,0.0,0.0034,0.0,0.0,0.1446,0.0,15.4406,0.0008,100199,422133077.33,6,1
12.2116,11.7716,0.3559,0.6441,0.8967,0.0314,1.0,0.1439,0.1976,0.3669,0.215,0.0767,0.7627,0.0445,6.0951,0.0361,1,205200.0,0,1
12.6241,12.5735,0.0493,0.9507,0.7916,0.0954,0.92,0.0983,0.0291,0.4224,0.3849,0.0146,0.8737,0.1574,6.751,0.0,2,300000.0,0,2
12.4855,12.3031,0.1667,0.8333,0.7603,0.1837,1.0,0.0391,0.0563,0.3771,0.354,0.0115,0.9166,0.126,6.6127,0.0,3,266400.0,0,2
12.9064,12.6359,0.237,0.763,0.9337,0.0937,1.0,0.0825,0.246,0.4163,0.3409,0.1116,0.6221,0.0557,7.346,0.0023,4,400000.0,0,1
13.9428,13.8489,0.0896,0.9104,0.8059,0.1138,0.83,0.0707,0.0276,0.3593,0.3913,0.0008,0.7511,0.2223,8.1005,0.0,5,1101600.0,2,2
13.5257,12.5968,0.605,0.395,0.9199,0.101,1.0,0.1958,0.3399,0.2143,0.1445,0.1469,0.4824,0.0537,7.3997,0.0698,6,720000.0,1,0
13.7425,13.0356,0.5068,0.4932,0.9146,0.0677,1.0,0.1116,0.3355,0.2038,0.1129,0.0831,0.5526,0.0745,8.0535,0.0524,7,900000.0,2,0
12.6133,11.661,0.6141,0.3859,0.8393,0.08,1.0,0.1034,0.3749,0.2443,0.1127,0.1257,0.665,0.0395,6.812,0.0359,8,288000.0,0,0
14.3247,14.1645,0.148,0.852,0.73,0.1086,1.0,0.0404,0.0007,0.4021,0.4544,0.0111,0.7938,0.1837,8.8284,0.0,9,1690000.0,4,2
12.8924,12.3909,0.3944,0.6056,0.8059,0.0714,1.0,0.1172,0.4495,0.24,0.2172,0.1211,0.5903,0.0608,6.9917,0.089,10,390000.0,0,0
12.2331,11.3927,0.5685,0.4315,0.8163,0.1302,1.0,0.1386,0.3236,0.2948,0.176,0.1336,0.4962,0.0312,6.7164,0.0253,11,200000.0,0,0
13.1915,12.9441,0.2192,0.7808,0.9446,0.0788,1.0,0.0729,0.2423,0.3596,0.2777,0.107,0.6523,0.0833,7.1588,0.0348,12,540000.0,1,1
12.7797,12.533,0.2186,0.7814,0.8989,0.0781,1.0,0.1142,0.2366,0.4351,0.295,0.0671,0.8243,0.111,7.3303,0.039,13,360000.0,0,1
13.7444,13.3364,0.335,0.665,0.6794,0.2173,0.58,0.0,0.1174,0.2068,0.3111,0.0194,0.9426,0.1974,7.7798,0.0,14,928800.0,2,3
13.5821,13.561,0.0209,0.9791,0.8475,0.1468,0.92,0.0795,0.0543,0.4018,0.5091,0.0125,0.9284,0.1947,7.9008,0.0,15,780000.0,1,2
13.3245,12.9471,0.3144,0.6856,0.8891,0.0907,1.0,0.1053,0.2199,0.3065,0.3492,0.0776,0.7869,0.1162,7.2379,0.0165,16,600000.0,1,1
12.5223,11.5926,0.6053,0.3947,0.9253,0.0984,1.0,0.071,0.3134,0.2254,0.1668,0.1736,0.4292,0.0569,6.3044,0.1487,17,270000.0,0,0
12.3961,12.2762,0.113,0.887,0.8529,0.0809,0.92,0.0071,0.0553,0.3593,0.4549,0.0128,0.8756,0.1291,7.1176,0.0,18,240000.0,0,2
13.464,13.2288,0.2096,0.7904,0.8356,0.1592,0.75,0.0,0.0872,0.2156,0.281,0.0393,0.8549,0.3145,8.0533,0.0,19,700000.0,1,3
12.3397,11.8404,0.3931,0.6069,0.9479,0.0311,1.0,0.0541,0.1794,0.4263,0.2292,0.0729,0.6332,0.1176,6.5551,0.0357,20,226800.0,0,1
12.4196,12.3698,0.0485,0.9515,0.7599,0.2015,0.92,0.0955,0.0688,0.3116,0.5788,0.0221,0.882,0.142,6.7406,0.0,21,240000.0,0,2
13.5228,13.4904,0.0319,0.9681,0.7102,0.2465,0.92,0.0763,0.0758,0.3029,0.379,0.0023,0.7851,0.1026,8.0089,0.0,22,720000.0,1,2
13.9542,13.5639,0.3232,0.6768,0.9204,0.0885,1.0,0.1142,0.2026,0.3068,0.2562,0.0901,0.7647,0.053,8.101,0.0035,23,1170000.0,2,1
13.5793,13.3005,0.2433,0.7567,0.8282,0.4216,1.0,0.0,0.0329,0.3122,0.4141,0.025,0.8755,0.1639,8.2645,0.0,24,800000.0,1,3
12.8405,12.0493,0.5467,0.4533,0.8893,0.1131,1.0,0.1127,0.3271,0.3022,0.1409,0.1061,0.5045,0.0762,6.8711,0.0251,25,360000.0,0,0
15.1134,14.6057,0.3981,0.6019,0.9803,0.0887,1.0,0.0603,0.1736,0.3558,0.3165,0.0673,0.7072,0.1001,9.271,0.0377,26,3510000.0,6,1
14.1161,14.1428,-0.027,1.027,0.9392,0.2416,1.0,0.0448,0.0053,0.4917,0.5618,0.0177,0.8647,0.1948,8.646,0.0,27,1350000.0,3,2
13.2321,13.0932,0.1297,0.8703,0.714,0.2309,1.0,0.0143,0.0113,0.4862,0.5936,0.0498,0.8202,0.1176,7.4664,0.0,28,540000.0,1,2
12.9974,12.4582,0.4168,0.5832,0.842,0.0998,1.0,0.1862,0.3293,0.3338,0.1176,0.1313,0.6589,0.0728,7.263,0.0508,29,432000.0,0,0
12.9056,12.8239,0.0784,0.9216,0.7028,0.0896,0.92,0.0649,0.0424,0.4813,0.3778,0.0246,0.7738,0.1176,7.1907,0.0,30,390000.0,0,2
12.3735,12.2448,0.1207,0.8793,0.7224,0.4173,0.92,0.0,0.0728,0.2373,0.4104,0.0391,0.9186,0.3486,6.6573,0.0,31,240000.0,0,3
13.6166,13.4491,0.1542,0.8458,0.7948,0.2343,0.92,0.0,0.0494,0.3492,0.3894,0.0154,0.9736,0.3281,7.8362,0.0,32,810000.0,1,3
12.1953,11.8701,0.2777,0.7223,0.9135,0.0226,1.0,0.0771,0.1498,0.3399,0.2541,0.0608,0.6699,0.0729,6.7987,0.0301,33,200000.0,0,1
13.4802,13.08,0.3298,0.6702,0.6645,0.3932,0.75,0.0,0.0283,0.3253,0.3603,0.0066,0.9783,0.1801,7.7743,0.0,34,700000.0,1,3
12.6448,12.5217,0.1159,0.8841,0.7767,0.4499,0.58,0.0,0.0237,0.1768,0.2527,0.003,0.9796,0.2611,6.6893,0.0,35,300000.0,0,3
14.3855,14.3883,-0.0028,1.0028,0.8892,0.1409,0.92,0.052,0.0251,0.3549,0.4018,0.0439,0.7727,0.2007,8.7557,0.0,36,1710000.0,4,2
13.1393,13.0091,0.1221,0.8779,0.8139,0.3612,0.75,0.0,0.0992,0.268,0.346,0.0168,0.8777,0.1773,7.5751,0.0,37,518400.0,1,3
13.5531,13.3069,0.2182,0.7818,0.8917,0.0619,1.0,0.1342,0.2144,0.3821,0.2676,0.1128,0.7744,0.1037,8.2001,0.023,38,744000.0,1,1
13.5007,12.9054,0.4486,0.5514,0.823,0.0482,1.0,0.1019,0.3767,0.236,0.1091,0.0929,0.4416,0.0585,7.6495,0.0436,39,700000.0,1,0
12.2538,12.2523,0.0015,0.9985,0.8372,0.1583,0.83,0.0503,0.0822,0.369,0.4369,0.0016,0.7913,0.1546,7.0452,0.0,40,204000.0,0,2
12.9222,12.8522,0.0677,0.9323,0.7211,0.1114,1.0,0.0485,0.0157,0.3755,0.3506,0.0434,0.7919,0.1556,7.3719,0.0,41,400000.0,0,2
12.9407,12.68,0.2295,0.7705,0.8543,0.0894,1.0,0.1237,0.1373,0.4031,0.3267,0.1,0.6885,0.0718,7.1574,0.0052,42,420000.0,0,1
13.7295,13.7517,-0.0225,1.0225,0.8246,0.1793,1.0,0.0587,0.0891,0.4187,0.5198,0.0395,0.8974,0.1837,8.2164,0.0,43,900000.0,2,2
13.9899,13.6128,0.3142,0.6858,0.8642,0.0322,1.0,0.0785,0.1663,0.448,0.2909,0.059,0.6615,0.0529,7.9491,0.0093,44,1200000.0,2,1
12.2259,11.1911,0.6447,0.3553,0.9471,0.0609,1.0,0.1335,0.2724,0.2597,0.2163,0.1666,0.4513,0.0601,6.396,0.1408,45,200000.0,0,0
13.142,13.0215,0.1135,0.8865,0.8919,0.1788,0.92,0.0533,0.02,0.4472,0.4825,0.0354,0.7809,0.1722,7.5938,0.0,46,518400.0,1,2
12.8601,12.2683,0.4467,0.5533,0.9072,0.0866,1.0,0.1746,0.412,0.2382,0.1818,0.156,0.5236,0.0409,7.3104,0.1408,47,367200.0,0,0
14.766,14.7281,0.0372,0.9628,0.907,0.1143,0.83,0.0815,0.0926,0.4443,0.362,0.0391,0.7827,0.1246,9.1139,0.0,48,2520000.0,6,2
13.9824,13.572,0.3366,0.6634,0.9256,0.0551,1.0,0.1032,0.1788,0.4071,0.335,0.0899,0.7444,0.0684,8.401,0.0196,49,1200000.0,2,1
14.4349,14.041,0.3255,0.6745,0.9247,0.0915,1.0,0.0748,0.1635,0.3209,0.3191,0.0896,0.7971,0.0521,9.0549,0.0156,50,1800000.0,4,1
13.9971,13.6845,0.2684,0.7316,0.9056,0.0838,1.0,0.122,0.2268,0.3166,0.327,0.0502,0.6375,0.0583,8.1046,0.0361,51,1170000.0,2,1
13.0085,12.5112,0.3918,0.6082,0.9361,0.0929,1.0,0.1226,0.1645,0.3341,0.2635,0.063,0.6348,0.0481,7.5157,0.0128,52,436800.0,0,1
12.3546,12.206,0.1381,0.8619,0.8737,0.4232,0.75,0.0,0.0776,0.2713,0.3348,0.0295,0.866,0.1972,6.9262,0.0,53,234000.0,0,3
14.6521,14.5803,0.0693,0.9307,0.9007,0.1826,0.83,0.0864,0.0591,0.3798,0.3637,0.0168,0.7729,0.1622,9.0255,0.0,54,2210000.0,5,2
12.6667,12.4353,0.2066,0.7934,0.8547,0.0449,1.0,0.0713,0.2387,0.3372,0.2866,0.0532,0.7951,0.0622,6.6452,0.011,55,312000.0,0,1
13.1353,12.8906,0.2171,0.7829,0.955,0.0368,1.0,0.0537,0.2496,0.3753,0.2893,0.0454,0.8245,0.0564,7.3582,0.0095,56,500000.0,1,1
13.0901,12.3822,0.5073,0.4927,0.8327,0.1334,1.0,0.1466,0.3382,0.2601,0.1672,0.0955,0.6838,0.0424,7.6047,0.0552,57,480000.0,1,0
13.8125,13.3692,0.3581,0.6419,0.8187,0.126,1.0,0.0649,0.2944,0.2347,0.1806,0.082,0.4536,0.0592,7.849,0.051,58,1000000.0,2,0
13.5076,13.098,0.3361,0.6639,0.7533,0.2124,0.58,0.0,0.0341,0.2313,0.3148,0.0035,0.8534,0.1863,7.7661,0.0,59,720000.0,1,3
13.3875,13.1707,0.1949,0.8051,0.7208,0.4083,0.75,0.0,0.079,0.2036,0.3748,0.0164,0.8785,0.3449,7.9978,0.0,60,630000.0,1,3
13.3767,12.9305,0.36,0.64,0.9387,0.0406,1.0,0.1026,0.1753,0.3034,0.2403,0.0833,0.6348,0.1068,7.743,0.0492,61,650000.0,1,1
12.2206,11.7583,0.3702,0.6298,0.8252,0.0616,1.0,0.145,0.331,0.2746,0.1864,0.0907,0.4799,0.0639,6.349,0.0526,62,200000.0,0,0
12.5362,12.4644,0.0694,0.9306,0.8508,0.0916,0.92,0.0916,0.0047,0.3333,0.5345,0.0041,0.9174,0.1656,6.808,0.0,63,270000.0,0,2
12.85,12.4432,0.3342,0.6658,0.738,0.4039,0.92,0.0,0.0933,0.193,0.2562,0.0105,0.9742,0.1809,7.0702,0.0,64,372000.0,0,3
13.3092,12.9538,0.2991,0.7009,0.9619,0.0756,1.0,0.0592,0.2095,0.3652,0.237,0.1055,0.668,0.0872,7.8375,0.018,65,577200.0,1,1
13.9813,13.5982,0.3182,0.6818,0.8397,0.421,0.58,0.0,0.0932,0.3113,0.3818,0.0277,0.9341,0.2886,8.075,0.0,66,1200000.0,2,3
12.7003,11.9731,0.5167,0.4833,0.8347,0.0438,1.0,0.0582,0.3446,0.2469,0.1145,0.1531,0.5265,0.0677,6.7696,0.1169,67,324000.0,0,0
14.1391,14.0569,0.079,0.921,0.8011,0.1336,1.0,0.0319,0.0481,0.477,0.4826,0.0221,0.8579,0.2186,8.2349,0.0,68,1350000.0,3,2
13.3182,13.2603,0.0562,0.9438,0.9331,0.2496,1.0,0.0402,0.099,0.3,0.3964,0.0192,0.8201,0.2151,7.5847,0.0,69,600000.0,1,2
13.7206,13.4919,0.2044,0.7956,0.6418,0.4058,0.75,0.0,0.0621,0.2975,0.2978,0.0044,0.943,0.2678,7.7353,0.0,70,910000.0,2,3
14.5468,13.7396,0.5539,0.4461,0.8752,0.1355,1.0,0.0751,0.2937,0.3425,0.1944,0.0889,0.6834,0.048,8.823,0.0997,71,1980000.0,4,0
12.6956,12.3279,0.3077,0.6923,0.8829,0.255,1.0,0.0,0.032,0.1594,0.3268,0.0015,0.8575,0.3438,6.6422,0.0,72,313200.0,0,3
13.2113,12.8694,0.2896,0.7104,0.5895,0.1605,0.92,0.0,0.0896,0.1808,0.4132,0.009,0.9663,0.322,7.5211,0.0,73,540000.0,1,3
12.7893,12.3234,0.3724,0.6276,0.9072,0.0498,1.0,0.0581,0.2252,0.3983,0.2826,0.047,0.6649,0.0979,6.8424,0.0248,74,360000.0,0,1
12.1971,11.2429,0.6149,0.3851,0.8979,0.1337,1.0,0.0868,0.3532,0.336,0.1686,0.1462,0.6202,0.0513,6.4981,0.1329,75,200000.0,0,0
12.6028,12.1932,0.336,0.664,0.9721,0.0223,1.0,0.1244,0.2004,0.4129,0.2238,0.1105,0.8065,0.0503,6.5954,0.0168,76,300000.0,0,1
12.5525,12.5827,-0.0307,1.0307,0.7023,0.2126,0.83,0.0541,0.0326,0.412,0.379,0.0188,0.7714,0.2142,7.074,0.0,77,270000.0,0,2
12.4101,12.4201,-0.01,1.01,0.8771,0.1388,0.92,0.0872,0.0771,0.4895,0.3916,0.0385,0.8742,0.1069,6.5064,0.0,78,234000.0,0,2
12.6799,12.7142,-0.0349,1.0349,0.7003,0.1265,0.92,0.0451,0.0822,0.3744,0.5547,0.0126,0.9494,0.1639,6.8872,0.0,79,324000.0,0,2
12.7846,12.6719,0.1065,0.8935,0.8081,0.2346,0.83,0.076,0.0655,0.3547,0.5877,0.0076,0.9215,0.2447,7.2608,0.0,80,352800.0,0,2
13.3919,13.114,0.2426,0.7574,0.9162,0.0975,1.0,0.1271,0.124,0.3978,0.2553,0.1091,0.6464,0.1095,7.4725,0.0388,81,630000.0,1,1
13.1837,13.0097,0.1597,0.8403,0.8496,0.1965,0.92,0.0492,0.0968,0.3371,0.4655,0.0001,0.8361,0.1301,7.4264,0.0,82,540000.0,1,2
13.8547,13.5108,0.291,0.709,0.934,0.0433,1.0,0.054,0.1215,0.3109,0.2589,0.0784,0.7737,0.1088,8.4196,0.039,83,1026000.0,2,1
12.2138,11.5214,0.4997,0.5003,0.8588,0.0921,1.0,0.0618,0.3736,0.3054,0.1672,0.081,0.4264,0.041,6.6217,0.0243,84,200000.0,0,0
13.8608,13.4078,0.3643,0.6357,0.9755,0.0676,1.0,0.1435,0.1254,0.4006,0.3427,0.0499,0.7542,0.089,7.9561,0.0149,85,1000000.0,2,1
12.8073,12.6379,0.1558,0.8442,0.8316,0.1546,0.92,0.065,0.0548,0.4635,0.4631,0.0322,0.895,0.189,7.0295,0.0,86,360000.0,0,2
13.5625,13.0935,0.3744,0.6256,0.9415,0.0466,1.0,0.0903,0.1764,0.3065,0.2243,0.0417,0.7356,0.0795,7.8,0.0041,87,780000.0,1,1
13.6915,13.0476,0.4748,0.5252,0.8909,0.0952,1.0,0.1093,0.4192,0.2943,0.1882,0.1568,0.5542,0.0553,7.7355,0.0238,88,864000.0,1,0
13.4931,13.4029,0.0862,0.9138,0.8833,0.2119,1.0,0.0633,0.0912,0.3421,0.5057,0.0316,0.8311,0.1903,7.8235,0.0,89,720000.0,1,2
13.3657,13.0788,0.2494,0.7506,0.933,0.0331,1.0,0.1157,0.2332,0.3668,0.2772,0.0687,0.6978,0.1176,7.4349,0.0129,90,636000.0,1,1
13.4921,12.9467,0.4204,0.5796,0.9205,0.0475,1.0,0.0879,0.4267,0.2663,0.1397,0.1249,0.5348,0.0553,7.7317,0.1433,91,720000.0,1,0
13.6936,13.6326,0.0592,0.9408,0.7515,0.0858,0.83,0.0231,0.0844,0.4611,0.4963,0.0434,0.9473,0.1184,7.9502,0.0,92,900000.0,2,2
13.7261,13.1376,0.4448,0.5552,0.9737,0.0306,1.0,0.1182,0.3514,0.2062,0.1178,0.1787,0.6855,0.0583,7.8663,0.1328,93,900000.0,2,0
12.4165,12.4358,-0.0195,1.0195,0.7471,0.1943,1.0,0.0177,0.0144,0.488,0.5332,0.0081,0.8388,0.2302,6.5909,0.0,94,240000.0,0,2
13.0097,12.6297,0.3162,0.6838,0.7402,0.3477,0.92,0.0,0.0969,0.1726,0.4091,0.0367,0.9012,0.2802,7.113,0.0,95,452400.0,0,3
12.242,11.8613,0.3166,0.6834,0.5436,0.2712,0.75,0.0,0.1193,0.3005,0.2681,0.0115,0.8925,0.2835,6.2802,0.0,96,200000.0,0,3
13.5781,13.6002,-0.0224,1.0224,0.799,0.1447,0.83,0.0546,0.0544,0.3012,0.4311,0.0183,0.8597,0.1895,8.408,0.0,97,780000.0,1,2
14.0951,13.7037,0.3239,0.6761,0.9171,0.0221,1.0,0.108,0.1803,0.357,0.3295,0.0815,0.6853,0.0704,8.2263,0.0199,98,1300000.0,3,1
14.6021,14.416,0.1698,0.8302,0.9245,0.1913,0.83,0.0479,0.0018,0.3392,0.3519,0.0324,0.826,0.1296,9.1747,0.0,99,2210000.0,5,2
13.5036,13.4285,0.0724,0.9276,0.9442,0.1007,0.92,0.0181,0.0581,0.3179,0.5294,0.02,0.7862,0.2022,7.7089,0.0,100,720000.0,1,2
12.3267,11.3081,0.6389,0.3611,0.914,0.1442,1.0,0.0842,0.3467,0.3209,0.166,0.0843,0.5805,0.0692,6.2494,0.1349,101,226800.0,0,0
12.7845,12.3476,0.354,0.646,0.9692,0.0737,1.0,0.0924,0.1924,0.3383,0.2453,0.0986,0.8024,0.1013,7.1876,0.0075,102,360000.0,0,1
13.6996,13.5434,0.1446,0.8554,0.6028,0.3283,0.58,0.0,0.0512,0.196,0.2912,0.0255,0.9146,0.3476,7.8755,0.0,103,900000.0,2,3
13.9313,13.6818,0.2208,0.7792,0.862,0.0915,1.0,0.0855,0.2142,0.3868,0.2411,0.0464,0.648,0.0659,8.184,0.0113,104,1140000.0,2,1
12.3996,11.6186,0.5421,0.4579,0.8822,0.0528,1.0,0.1993,0.3042,0.2889,0.1816,0.1031,0.4157,0.0427,6.5971,0.0672,105,240000.0,0,0
12.214,11.8015,0.338,0.662,0.9559,0.0478,1.0,0.0735,0.1461,0.3804,0.2145,0.076,0.7662,0.1036,6.7047,0.0464,106,200000.0,0,1
12.7951,12.4833,0.2679,0.7321,0.7434,0.3846,1.0,0.0,0.0293,0.2014,0.4076,0.0346,0.9421,0.1572,7.2243,0.0,107,360000.0,0,3
14.4183,14.1335,0.2478,0.7522,0.9723,0.0329,1.0,0.0891,0.1863,0.4238,0.242,0.1154,0.7966,0.086,8.7471,0.0283,108,1800000.0,4,1
12.2504,11.8844,0.3065,0.6935,0.8952,0.0218,1.0,0.1073,0.2138,0.3212,0.2318,0.1055,0.6384,0.0579,6.4157,0.0479,109,200000.0,0,1
12.674,12.4154,0.2278,0.7722,0.9655,0.0733,1.0,0.0733,0.2368,0.4244,0.2476,0.1162,0.6304,0.0783,6.7541,0.0253,110,324000.0,0,1
13.5206,12.5717,0.6128,0.3872,0.9085,0.0738,1.0,0.0818,0.3056,0.3277,0.1,0.0818,0.5159,0.0539,7.3689,0.0449,111,734400.0,1,0
13.0264,13.0436,-0.0173,1.0173,0.7156,0.1189,1.0,0.0174,0.0121,0.3607,0.3753,0.0346,0.7965,0.1331,7.1934,0.0,112,442800.0,0,2
13.1963,13.1414,0.0535,0.9465,0.8834,0.2438,0.92,0.0419,0.0195,0.3736,0.4535,0.0414,0.7997,0.1201,7.495,0.0,113,520000.0,1,2
12.886,12.8613,0.0244,0.9756,0.7107,0.0987,0.83,0.0844,0.0834,0.4259,0.3997,0.0032,0.8596,0.1682,7.2662,0.0,114,400000.0,0,2
